SR,Calling_Number,Called_Number,Date,Time,Duration_sec,Call_Type,Caller_IMEI,Caller_IMSI,Caller_Operator,Tower_ID,Tower_Location,Tower_Latitude,Tower_Longitude
349,8423511615,7164752553,2024-03-03,14:44:34,584,Voice,039117182278248,404706383465787,Jio,UP-MRT-01,Meerut Shastri Nagar,28.9845,77.7064
350,9001338908,8192832764,2024-03-03,17:03:46,2070,Data,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
351,7863794026,9001338908,2024-03-03,17:20:48,1794,Data,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
352,7863794026,8423511615,2024-03-03,21:08:21,655,Voice,627048281489325,404208809570154,Airtel,TN-SLM-01,Salem Fairlands,11.6643,78.146
353,9001338908,7164752553,2024-03-04,09:21:01,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
354,6043321819,8940781618,2024-03-04,11:11:33,714,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
355,9001338908,7164752553,2024-03-04,14:04:43,858,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
356,9001338908,7164752553,2024-03-04,15:23:28,725,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
357,7863794026,8940781618,2024-03-04,16:43:05,2772,Data,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
358,9001338908,7863794026,2024-03-04,18:18:23,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
359,8423511615,7863794026,2024-03-04,23:14:00,295,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
360,8423511615,9001338908,2024-03-05,08:21:47,662,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
361,9001338908,7164752553,2024-03-05,13:23:52,0,SMS,532871012269166,404707848018451,Vi,TN-TRV-01,Tiruchirappalli Cantonment,10.805,78.6856
362,6043321819,8940781618,2024-03-05,16:04:40,2755,Data,835030564139537,404507242388496,BSNL,UP-GZB-01,Ghaziabad Indirapuram,28.6412,77.3688
363,9001338908,8192832764,2024-03-05,19:34:07,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
364,8423511615,8959310341,2024-03-05,22:35:18,3329,Data,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
365,9001338908,8192832764,2024-03-05,23:57:07,582,Voice,532871012269166,404707848018451,Vi,RJ-UDR-01,Udaipur Hiran Magri,24.5854,73.7125
366,8423511615,8959310341,2024-03-06,02:20:46,2912,Data,039117182278248,404706383465787,Jio,RJ-JPR-01,Jaipur Malviya Nagar,26.8505,75.8
367,7863794026,9001338908,2024-03-06,06:07:48,325,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
368,6043321819,8192832764,2024-03-06,07:39:44,745,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
369,6043321819,7164752553,2024-03-06,08:09:05,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
370,7863794026,8192832764,2024-03-06,09:22:06,2290,Data,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
371,6043321819,8423511615,2024-03-06,11:13:44,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
372,7863794026,9001338908,2024-03-06,17:50:56,763,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
373,8423511615,8940781618,2024-03-06,18:56:52,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
374,9001338908,8423511615,2024-03-07,01:18:41,0,SMS,532871012269166,404707848018451,Vi,UP-AGR-01,Agra Sanjay Place,27.1767,78.0081
375,8423511615,9001338908,2024-03-07,03:17:32,10,Voice,039117182278248,404706383465787,Jio,TN-VEL-01,Vellore Katpadi,12.9165,79.1325
376,9001338908,8940781618,2024-03-07,09:55:57,674,Voice,532871012269166,404707848018451,Vi,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
377,6043321819,9001338908,2024-03-07,10:50:04,561,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
378,7863794026,8423511615,2024-03-07,17:59:03,3553,Data,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
379,7863794026,8423511615,2024-03-08,00:22:32,2062,Data,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
380,9001338908,7164752553,2024-03-08,00:58:56,425,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
381,9001338908,8192832764,2024-03-08,04:38:11,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
382,9001338908,8192832764,2024-03-08,12:22:27,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
383,6043321819,8940781618,2024-03-08,17:06:01,658,Voice,835030564139537,404507242388496,BSNL,RJ-KOT-01,Kota Industrial Area,25.1802,75.8389
384,6043321819,8940781618,2024-03-08,20:01:58,0,SMS,835030564139537,404507242388496,BSNL,TN-CHN-03,Chennai Velachery,12.9815,80.218
385,8423511615,8959310341,2024-03-09,00:00:54,559,Voice,039117182278248,404706383465787,Jio,TN-VEL-01,Vellore Katpadi,12.9165,79.1325
386,6043321819,7863794026,2024-03-09,02:36:45,172,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
387,8423511615,7164752553,2024-03-09,03:20:14,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
388,7863794026,7164752553,2024-03-09,03:38:25,0,SMS,627048281489325,404208809570154,Airtel,KA-TMK-01,Tumakuru Gandhi Nagar,13.3409,77.101
389,7863794026,8959310341,2024-03-09,05:46:14,0,SMS,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
390,7863794026,8959310341,2024-03-09,08:33:51,301,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
391,8423511615,6043321819,2024-03-09,12:34:31,536,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
392,6043321819,8192832764,2024-03-09,18:36:53,453,Voice,835030564139537,404507242388496,BSNL,TN-CHN-02,Chennai Anna Nagar,13.085,80.2101
393,7863794026,8192832764,2024-03-09,19:29:00,0,SMS,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
394,8423511615,7164752553,2024-03-09,21:15:08,1770,Data,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
395,8423511615,7164752553,2024-03-09,22:45:05,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
396,6043321819,7863794026,2024-03-10,06:47:22,828,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
397,9001338908,8192832764,2024-03-10,13:48:24,526,Voice,532871012269166,404707848018451,Vi,RJ-JPR-01,Jaipur Malviya Nagar,26.8505,75.8
398,6043321819,8423511615,2024-03-10,14:32:23,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
399,6043321819,8423511615,2024-03-10,18:19:46,303,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
400,7863794026,9001338908,2024-03-10,21:08:56,524,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
401,7863794026,8940781618,2024-03-11,01:26:25,800,Voice,627048281489325,404208809570154,Airtel,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
402,6043321819,8940781618,2024-03-11,11:49:17,862,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
403,7863794026,9001338908,2024-03-11,14:13:20,0,SMS,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
404,6043321819,7164752553,2024-03-12,07:35:17,623,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
405,9001338908,6043321819,2024-03-12,12:26:38,814,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
406,9001338908,8423511615,2024-03-12,23:45:44,769,Voice,532871012269166,404707848018451,Vi,RJ-AJM-01,Ajmer Vaishali Nagar,26.4499,74.6399
407,8423511615,7863794026,2024-03-13,04:50:33,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
408,8423511615,9001338908,2024-03-13,09:31:33,492,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
409,7863794026,6043321819,2024-03-13,09:51:01,597,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
410,8423511615,7863794026,2024-03-13,17:18:14,43,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
411,6043321819,7863794026,2024-03-13,19:50:45,0,SMS,835030564139537,404507242388496,BSNL,MH-KLH-01,Kolhapur Rajaram Road,16.705,74.2433
412,6043321819,7863794026,2024-03-14,01:19:31,608,Voice,835030564139537,404507242388496,BSNL,DL-GGN-01,Gurugram Sector 29,28.4595,77.0266
413,6043321819,7164752553,2024-03-14,01:52:40,820,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
414,9001338908,8192832764,2024-03-14,04:22:49,342,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
415,8423511615,8192832764,2024-03-14,18:54:22,213,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
416,6043321819,8192832764,2024-03-14,22:43:26,213,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
417,9001338908,8940781618,2024-03-15,08:28:30,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
418,7863794026,8423511615,2024-03-15,11:08:38,0,SMS,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
419,6043321819,9001338908,2024-03-15,15:47:34,678,Voice,835030564139537,404507242388496,BSNL,MH-MUM-01,Mumbai Bandra,19.0596,72.8295
420,8423511615,7164752553,2024-03-15,16:16:59,0,SMS,039117182278248,404706383465787,Jio,UP-VNS-01,Varanasi Sigra,25.3176,82.9739
421,7863794026,9001338908,2024-03-15,21:33:46,348,Voice,627048281489325,404208809570154,Airtel,MH-KLH-01,Kolhapur Rajaram Road,16.705,74.2433
422,8423511615,9001338908,2024-03-15,23:16:49,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
423,9001338908,7863794026,2024-03-16,00:51:59,2083,Data,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
424,8423511615,8959310341,2024-03-16,01:22:13,302,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
425,6043321819,8940781618,2024-03-16,05:47:53,725,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
426,8423511615,9001338908,2024-03-16,08:36:47,248,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
427,7863794026,8192832764,2024-03-17,03:28:53,538,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
428,7863794026,7164752553,2024-03-17,07:03:26,0,SMS,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
429,9001338908,7863794026,2024-03-17,08:42:27,0,SMS,532871012269166,404707848018451,Vi,DL-NDA-01,Noida Sector 18,28.57,77.3219
430,8423511615,8959310341,2024-03-17,11:30:52,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
431,9001338908,8192832764,2024-03-17,12:52:50,703,Voice,532871012269166,404707848018451,Vi,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
432,7863794026,6043321819,2024-03-17,15:01:55,2711,Data,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
433,9001338908,8423511615,2024-03-17,17:42:09,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
434,8423511615,8959310341,2024-03-17,19:20:32,258,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
435,8423511615,9001338908,2024-03-18,00:02:52,528,Data,039117182278248,404706383465787,Jio,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
436,6043321819,9001338908,2024-03-18,14:58:31,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
437,7863794026,8192832764,2024-03-19,00:40:03,0,SMS,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
438,6043321819,8423511615,2024-03-19,02:58:18,0,SMS,835030564139537,404507242388496,BSNL,PB-LDH-02,Ludhiana Sarabha Nagar,30.8801,75.8245
439,9001338908,8423511615,2024-03-19,04:48:44,588,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
440,7863794026,8423511615,2024-03-19,08:57:43,0,SMS,627048281489325,404208809570154,Airtel,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
441,9001338908,7863794026,2024-03-19,23:32:26,596,Voice,532871012269166,404707848018451,Vi,MH-MUM-03,Mumbai Thane,19.2183,72.9781
442,9001338908,8940781618,2024-03-20,03:35:13,278,Voice,532871012269166,404707848018451,Vi,UP-AGR-01,Agra Sanjay Place,27.1767,78.0081
443,8423511615,7863794026,2024-03-20,07:29:40,825,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
444,6043321819,9001338908,2024-03-20,10:04:07,258,Data,835030564139537,404507242388496,BSNL,RJ-JPR-01,Jaipur Malviya Nagar,26.8505,75.8
445,7863794026,9001338908,2024-03-20,11:03:53,693,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
446,8423511615,7863794026,2024-03-20,18:36:34,1052,Data,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
447,7863794026,6043321819,2024-03-21,02:56:23,88,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
448,8423511615,8940781618,2024-03-21,03:06:53,0,SMS,039117182278248,404706383465787,Jio,UP-GZB-01,Ghaziabad Indirapuram,28.6412,77.3688
449,9001338908,8940781618,2024-03-21,06:11:24,78,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
450,7863794026,8959310341,2024-03-21,10:10:49,350,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
451,8423511615,7863794026,2024-03-21,16:28:45,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
452,6043321819,8959310341,2024-03-21,17:59:37,83,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
453,7863794026,9001338908,2024-03-21,20:09:52,308,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
454,6043321819,8192832764,2024-03-21,20:39:19,799,Voice,835030564139537,404507242388496,BSNL,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
455,6043321819,8423511615,2024-03-21,20:46:37,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
456,9001338908,8423511615,2024-03-22,01:16:31,779,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
457,8423511615,8940781618,2024-03-22,01:29:00,486,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
458,6043321819,9001338908,2024-03-22,05:37:25,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
459,8423511615,8959310341,2024-03-22,17:06:04,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
460,7863794026,8192832764,2024-03-23,01:42:03,208,Voice,627048281489325,404208809570154,Airtel,TN-CHN-03,Chennai Velachery,12.9815,80.218
461,6043321819,8959310341,2024-03-23,01:51:46,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
462,7863794026,8959310341,2024-03-23,02:11:57,0,SMS,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
463,7863794026,8940781618,2024-03-23,03:10:06,261,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
464,7863794026,6043321819,2024-03-23,07:43:54,1295,Data,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
465,7863794026,6043321819,2024-03-23,11:39:16,0,SMS,627048281489325,404208809570154,Airtel,UP-MRT-01,Meerut Shastri Nagar,28.9845,77.7064
466,9001338908,8940781618,2024-03-23,13:19:36,2519,Data,532871012269166,404707848018451,Vi,KA-UDU-01,Udupi MIT Road,13.3409,74.7421
467,6043321819,7863794026,2024-03-23,13:38:23,21,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
468,6043321819,8192832764,2024-03-23,14:51:49,191,Voice,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
469,8423511615,7863794026,2024-03-23,15:06:46,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
470,8423511615,8940781618,2024-03-24,06:12:57,651,Data,039117182278248,404706383465787,Jio,TN-SLM-01,Salem Fairlands,11.6643,78.146
471,8423511615,7863794026,2024-03-24,21:19:43,287,Voice,039117182278248,404706383465787,Jio,TN-CHN-03,Chennai Velachery,12.9815,80.218
472,8423511615,8959310341,2024-03-24,21:50:28,1354,Data,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
473,7863794026,8940781618,2024-03-24,22:05:18,796,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
474,6043321819,7164752553,2024-03-24,23:23:15,0,SMS,835030564139537,404507242388496,BSNL,UP-LKO-01,Lucknow Hazratganj,26.8467,80.9462
475,6043321819,8192832764,2024-03-25,00:16:22,799,Voice,835030564139537,404507242388496,BSNL,MH-PUN-01,Pune Koregaon Park,18.5362,73.8944
476,8423511615,6043321819,2024-03-25,00:48:46,14,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
477,9001338908,7164752553,2024-03-25,13:25:15,692,Data,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
478,6043321819,7164752553,2024-03-25,19:00:35,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
479,9001338908,8940781618,2024-03-25,22:27:16,465,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
480,6043321819,8959310341,2024-03-26,02:08:35,0,SMS,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
481,7863794026,9001338908,2024-03-26,06:11:02,275,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
482,7863794026,9001338908,2024-03-26,08:50:53,383,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
483,9001338908,7164752553,2024-03-26,15:46:47,42,Voice,532871012269166,404707848018451,Vi,DL-GZB-01,Ghaziabad Raj Nagar,28.6692,77.4538
484,6043321819,9001338908,2024-03-26,17:47:13,670,Data,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
485,9001338908,8192832764,2024-03-26,21:20:12,32,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
486,6043321819,8192832764,2024-03-27,07:30:46,2294,Data,835030564139537,404507242388496,BSNL,PB-JLN-01,Jalandhar Civil Lines,31.326,75.5762
487,8423511615,8192832764,2024-03-27,20:39:23,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
488,8423511615,9001338908,2024-03-28,07:26:36,334,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
489,9001338908,8940781618,2024-03-28,17:07:50,52,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
490,8423511615,8940781618,2024-03-28,21:35:12,99,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
491,8423511615,8192832764,2024-03-29,04:58:07,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
492,6043321819,8192832764,2024-03-29,06:14:23,0,SMS,835030564139537,404507242388496,BSNL,DL-NDL-03,Delhi Dwarka,28.5921,77.046
493,7863794026,9001338908,2024-03-29,07:35:11,339,Voice,627048281489325,404208809570154,Airtel,MH-MUM-02,Mumbai Andheri,19.1136,72.8697
494,9001338908,8192832764,2024-03-29,13:24:12,0,SMS,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
495,8423511615,8192832764,2024-03-29,15:02:44,0,SMS,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
496,7863794026,8940781618,2024-03-29,17:53:18,0,SMS,627048281489325,404208809570154,Airtel,DL-NDL-01,New Delhi Connaught Place,28.6315,77.2167
497,7863794026,8959310341,2024-03-30,02:56:51,401,Voice,627048281489325,404208809570154,Airtel,UP-KNP-01,Kanpur Swaroop Nagar,26.4499,80.3319
498,9001338908,8192832764,2024-03-30,06:41:14,642,Voice,532871012269166,404707848018451,Vi,PB-PTL-01,Patiala Leela Bhawan,30.3398,76.3869
499,6043321819,8959310341,2024-03-30,17:05:54,0,SMS,835030564139537,404507242388496,BSNL,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
500,8423511615,7863794026,2024-03-30,21:11:09,890,Voice,039117182278248,404706383465787,Jio,PB-BHT-01,Bathinda Thermal Plant Road,30.211,74.9455
