SR,Calling_Number,Called_Number,Date,Time,Duration_sec,Call_Type,Caller_IMEI,Caller_IMSI,Caller_Operator,Tower_ID,Tower_Location,Tower_Latitude,Tower_Longitude
352,9001338908,8192832764,2024-03-03,17:03:46,2070,Data,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
353,7863794026,8423511615,2024-03-03,21:08:21,655,Voice,627048281489325,404208809570154,Airtel,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
354,9001338908,8192832764,2024-03-03,22:36:51,740,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
355,9001338908,7164752553,2024-03-04,14:04:43,858,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
356,9001338908,7863794026,2024-03-04,18:18:23,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
357,9001338908,7164752553,2024-03-05,13:23:52,0,SMS,532871012269166,404707848018451,Vi,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
358,6043321819,8940781618,2024-03-05,16:04:40,2755,Data,835030564139537,404507242388496,BSNL,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
359,9001338908,8192832764,2024-03-05,19:34:07,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
360,8423511615,8959310341,2024-03-05,22:35:18,3329,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
361,9001338908,8192832764,2024-03-05,23:57:07,582,Voice,532871012269166,404707848018451,Vi,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
362,8423511615,8959310341,2024-03-06,02:20:46,2912,Data,039117182278248,404706383465787,Jio,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
363,7863794026,9001338908,2024-03-06,06:07:48,325,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
364,6043321819,8192832764,2024-03-06,07:39:44,745,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
365,6043321819,7164752553,2024-03-06,08:09:05,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
366,7863794026,8192832764,2024-03-06,09:22:06,2290,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
367,6043321819,8423511615,2024-03-06,11:13:44,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
368,7863794026,9001338908,2024-03-06,17:50:56,763,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
369,8423511615,8940781618,2024-03-06,18:56:52,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
370,9001338908,8423511615,2024-03-07,01:18:41,0,SMS,532871012269166,404707848018451,Vi,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
371,8423511615,9001338908,2024-03-07,03:17:32,10,Voice,039117182278248,404706383465787,Jio,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
372,9001338908,8940781618,2024-03-07,09:55:57,674,Voice,532871012269166,404707848018451,Vi,KA-UDU-01,Udupi MIT Road,13.3409,74.7421
373,6043321819,9001338908,2024-03-07,10:50:04,561,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
374,7863794026,7164752553,2024-03-07,14:40:02,0,SMS,627048281489325,404208809570154,Airtel,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
375,7863794026,8423511615,2024-03-07,17:59:03,3553,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
376,7863794026,8423511615,2024-03-08,00:22:32,2062,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
377,9001338908,7164752553,2024-03-08,00:58:56,425,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
378,9001338908,8192832764,2024-03-08,04:38:11,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
379,7863794026,8959310341,2024-03-08,06:16:04,68,Voice,627048281489325,404208809570154,Airtel,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
380,8423511615,8940781618,2024-03-08,10:46:36,470,Voice,039117182278248,404706383465787,Jio,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
381,9001338908,8192832764,2024-03-08,12:22:27,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
382,6043321819,8940781618,2024-03-08,17:06:01,658,Voice,835030564139537,404507242388496,BSNL,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
383,6043321819,8940781618,2024-03-08,20:01:58,0,SMS,835030564139537,404507242388496,BSNL,KA-MYS-01,Mysuru Chamundipuram,12.3051,76.6552
384,8423511615,8959310341,2024-03-09,00:00:54,559,Voice,039117182278248,404706383465787,Jio,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
385,6043321819,7863794026,2024-03-09,02:36:45,172,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
386,7863794026,7164752553,2024-03-09,03:38:25,0,SMS,627048281489325,404208809570154,Airtel,KA-TMK-01,Tumakuru Gandhi Nagar,13.3409,77.101
387,7863794026,8959310341,2024-03-09,05:46:14,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
388,8423511615,9001338908,2024-03-09,07:44:07,6,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
389,7863794026,8959310341,2024-03-09,08:33:51,301,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
390,8423511615,6043321819,2024-03-09,12:34:31,536,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
391,6043321819,8192832764,2024-03-09,18:36:53,453,Voice,835030564139537,404507242388496,BSNL,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
392,8423511615,7164752553,2024-03-09,21:15:08,1770,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
393,8423511615,7164752553,2024-03-09,22:45:05,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
394,6043321819,8940781618,2024-03-10,03:50:00,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
395,9001338908,8192832764,2024-03-10,13:48:24,526,Voice,532871012269166,404707848018451,Vi,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
396,6043321819,8423511615,2024-03-10,14:32:23,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
397,6043321819,8423511615,2024-03-10,18:19:46,303,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
398,7863794026,9001338908,2024-03-10,21:08:56,524,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
399,7863794026,8940781618,2024-03-11,01:26:25,800,Voice,627048281489325,404208809570154,Airtel,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
400,7863794026,9001338908,2024-03-11,14:13:20,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
401,6043321819,9001338908,2024-03-11,23:11:41,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
402,6043321819,7164752553,2024-03-12,07:35:17,623,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
403,6043321819,8423511615,2024-03-12,22:08:32,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
404,9001338908,8423511615,2024-03-12,23:45:44,769,Voice,532871012269166,404707848018451,Vi,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
405,8423511615,7863794026,2024-03-13,04:50:33,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
406,8423511615,9001338908,2024-03-13,09:31:33,492,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
407,7863794026,6043321819,2024-03-13,09:51:01,597,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
408,6043321819,7863794026,2024-03-13,19:50:45,0,SMS,835030564139537,404507242388496,BSNL,KA-HUB-01,Hubballi Old Town,15.3647,75.124
409,6043321819,7863794026,2024-03-14,01:19:31,608,Voice,835030564139537,404507242388496,BSNL,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
410,6043321819,7164752553,2024-03-14,01:52:40,820,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
411,8423511615,8192832764,2024-03-14,18:54:22,213,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
412,6043321819,8192832764,2024-03-14,22:43:26,213,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
413,9001338908,8940781618,2024-03-15,08:28:30,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
414,7863794026,8423511615,2024-03-15,11:08:38,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
415,6043321819,9001338908,2024-03-15,15:47:34,678,Voice,835030564139537,404507242388496,BSNL,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
416,8423511615,7164752553,2024-03-15,16:16:59,0,SMS,039117182278248,404706383465787,Jio,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
417,8423511615,9001338908,2024-03-15,23:16:49,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
418,9001338908,7863794026,2024-03-16,00:51:59,2083,Data,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
419,8423511615,8959310341,2024-03-16,01:22:13,302,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
420,6043321819,8940781618,2024-03-16,05:47:53,725,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
421,8423511615,9001338908,2024-03-16,08:36:47,248,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
422,7863794026,8192832764,2024-03-17,03:28:53,538,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
423,7863794026,7164752553,2024-03-17,07:03:26,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
424,9001338908,7863794026,2024-03-17,08:42:27,0,SMS,532871012269166,404707848018451,Vi,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
425,6043321819,7164752553,2024-03-17,12:04:52,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
426,9001338908,8192832764,2024-03-17,12:52:50,703,Voice,532871012269166,404707848018451,Vi,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
427,7863794026,6043321819,2024-03-17,15:01:55,2711,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
428,8423511615,6043321819,2024-03-17,18:30:47,723,Voice,039117182278248,404706383465787,Jio,KA-TMK-01,Tumakuru Gandhi Nagar,13.3409,77.101
429,8423511615,8959310341,2024-03-17,19:20:32,258,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
430,8423511615,9001338908,2024-03-18,00:02:52,528,Data,039117182278248,404706383465787,Jio,KA-UDU-01,Udupi MIT Road,13.3409,74.7421
431,9001338908,8192832764,2024-03-18,01:32:15,755,Data,532871012269166,404707848018451,Vi,KA-HUB-01,Hubballi Old Town,15.3647,75.124
432,7863794026,9001338908,2024-03-18,06:03:50,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
433,6043321819,9001338908,2024-03-18,14:58:31,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
434,6043321819,8423511615,2024-03-19,02:58:18,0,SMS,835030564139537,404507242388496,BSNL,KA-TMK-01,Tumakuru Gandhi Nagar,13.3409,77.101
435,9001338908,8423511615,2024-03-19,04:48:44,588,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
436,6043321819,8959310341,2024-03-19,08:41:51,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
437,7863794026,8423511615,2024-03-19,08:57:43,0,SMS,627048281489325,404208809570154,Airtel,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
438,9001338908,8423511615,2024-03-19,22:33:02,341,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
439,9001338908,7863794026,2024-03-19,23:32:26,596,Voice,532871012269166,404707848018451,Vi,KA-MYS-01,Mysuru Chamundipuram,12.3051,76.6552
440,9001338908,8940781618,2024-03-20,03:35:13,278,Voice,532871012269166,404707848018451,Vi,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
441,7863794026,8192832764,2024-03-20,04:49:57,382,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
442,8423511615,7863794026,2024-03-20,07:29:40,825,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
443,6043321819,8959310341,2024-03-20,08:00:07,885,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
444,6043321819,9001338908,2024-03-20,10:04:07,258,Data,835030564139537,404507242388496,BSNL,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
445,7863794026,9001338908,2024-03-20,11:03:53,693,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
446,7863794026,8940781618,2024-03-20,16:01:07,294,Voice,627048281489325,404208809570154,Airtel,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
447,8423511615,7863794026,2024-03-20,18:36:34,1052,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
448,7863794026,6043321819,2024-03-21,02:56:23,88,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
449,8423511615,8940781618,2024-03-21,03:06:53,0,SMS,039117182278248,404706383465787,Jio,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
450,9001338908,8940781618,2024-03-21,06:11:24,78,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
451,8423511615,7863794026,2024-03-21,16:28:45,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
452,6043321819,8959310341,2024-03-21,17:59:37,83,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
453,7863794026,9001338908,2024-03-21,20:09:52,308,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
454,6043321819,8192832764,2024-03-21,20:39:19,799,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
455,6043321819,8423511615,2024-03-21,20:46:37,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
456,9001338908,8423511615,2024-03-22,01:16:31,779,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
457,8423511615,8940781618,2024-03-22,01:29:00,486,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
458,6043321819,9001338908,2024-03-22,05:37:25,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
459,8423511615,8959310341,2024-03-22,17:06:04,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
460,7863794026,8192832764,2024-03-23,01:42:03,208,Voice,627048281489325,404208809570154,Airtel,KA-SHV-01,Shivamogga Kuvempu Nagar,13.9299,75.5681
461,6043321819,8959310341,2024-03-23,01:51:46,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
462,7863794026,8959310341,2024-03-23,02:11:57,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
463,7863794026,8940781618,2024-03-23,03:10:06,261,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
464,7863794026,6043321819,2024-03-23,07:43:54,1295,Data,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
465,7863794026,6043321819,2024-03-23,11:39:16,0,SMS,627048281489325,404208809570154,Airtel,KA-BLR-02,Bengaluru Whitefield,12.9698,77.7499
466,9001338908,8940781618,2024-03-23,13:19:36,2519,Data,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
467,6043321819,7863794026,2024-03-23,13:38:23,21,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
468,6043321819,8192832764,2024-03-23,14:51:49,191,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
469,8423511615,8940781618,2024-03-24,06:12:57,651,Data,039117182278248,404706383465787,Jio,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
470,6043321819,8940781618,2024-03-24,08:13:52,138,Voice,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
471,8423511615,7863794026,2024-03-24,21:19:43,287,Voice,039117182278248,404706383465787,Jio,KA-BLG-01,Belagavi Tilakwadi,15.8497,74.4977
472,8423511615,8959310341,2024-03-24,21:50:28,1354,Data,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
473,7863794026,8940781618,2024-03-24,22:05:18,796,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
474,6043321819,7164752553,2024-03-24,23:23:15,0,SMS,835030564139537,404507242388496,BSNL,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
475,6043321819,8192832764,2024-03-25,00:16:22,799,Voice,835030564139537,404507242388496,BSNL,KA-MYS-01,Mysuru Chamundipuram,12.3051,76.6552
476,8423511615,6043321819,2024-03-25,00:48:46,14,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
477,9001338908,7164752553,2024-03-25,13:25:15,692,Data,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
478,6043321819,7164752553,2024-03-25,19:00:35,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
479,9001338908,8940781618,2024-03-25,22:27:16,465,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
480,6043321819,8959310341,2024-03-26,02:08:35,0,SMS,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
481,7863794026,9001338908,2024-03-26,06:11:02,275,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
482,7863794026,9001338908,2024-03-26,08:50:53,383,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
483,6043321819,9001338908,2024-03-26,17:47:13,670,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
484,9001338908,8192832764,2024-03-26,21:20:12,32,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
485,6043321819,8192832764,2024-03-27,07:30:46,2294,Data,835030564139537,404507242388496,BSNL,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
486,8423511615,8192832764,2024-03-27,20:39:23,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
487,8423511615,9001338908,2024-03-28,07:26:36,334,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
488,9001338908,8940781618,2024-03-28,17:07:50,52,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
489,8423511615,8940781618,2024-03-28,21:35:12,99,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
490,8423511615,8192832764,2024-03-29,04:58:07,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
491,6043321819,8192832764,2024-03-29,06:14:23,0,SMS,835030564139537,404507242388496,BSNL,KA-MNG-01,Mangaluru Hampankatta,12.8698,74.8431
492,7863794026,9001338908,2024-03-29,07:35:11,339,Voice,627048281489325,404208809570154,Airtel,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
493,9001338908,8192832764,2024-03-29,13:24:12,0,SMS,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
494,8423511615,8192832764,2024-03-29,15:02:44,0,SMS,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
495,9001338908,6043321819,2024-03-29,15:58:46,432,Voice,532871012269166,404707848018451,Vi,KA-BLR-03,Bengaluru Hebbal,13.045,77.595
496,7863794026,8940781618,2024-03-29,17:53:18,0,SMS,627048281489325,404208809570154,Airtel,KA-HUB-01,Hubballi Old Town,15.3647,75.124
497,7863794026,8959310341,2024-03-30,02:56:51,401,Voice,627048281489325,404208809570154,Airtel,KA-BLR-01,Bengaluru Koramangala,12.9352,77.6245
498,9001338908,8192832764,2024-03-30,06:41:14,642,Voice,532871012269166,404707848018451,Vi,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
499,6043321819,8959310341,2024-03-30,17:05:54,0,SMS,835030564139537,404507242388496,BSNL,KA-BAL-01,Ballari Gandhi Nagar,15.1394,76.9214
500,8423511615,7863794026,2024-03-30,21:11:09,890,Voice,039117182278248,404706383465787,Jio,KA-KLB-01,Kalaburagi Aland Road,17.3297,76.82
